"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
65430,-1.0296,2.38242,-5.17276,-8.85193,1.87017,2.2693,3.62014,1.14296,-25.541,-6.750791,-32.29179
65460,-1.2884,2.31526,-5.35403,-8.78076,1.4022,3.38378,8.38449,1.49773,-26.74355,-9.047507,-35.79106
65490,-0.884843,2.55703,-5.70605,-8.78076,2.16944,2.04339,8.61801,1.55433,-26.77126,-10.09329,-36.86455
65520,-1.66052,1.98969,-5.21239,-9.22321,1.31464,3.86218,6.67082,1.33202,-26.43663,-7.680392,-34.11703
65550,-2.0849,1.67942,-4.99605,-9.01076,1.13429,1.51991,6.32179,1.22611,-25.18273,-5.434885,-30.61762
65580,-0.667762,1.6265,-5.82956,-8.54471,1.76963,5.9055,1.99933,3.21157,-26.83619,-12.52839,-39.36458
65610,1.3676,4.71018,-4.95685,-8.08404,1.13799,1.44798,2.8036,2.22871,-25.31266,-6.424864,-31.73753
65640,1.68484,4.67772,-5.04454,-8.04095,1.13799,2.94651,4.81462,1.28558,-26.02937,-5.956452,-31.98582
65670,2.1177,3.61611,-4.45158,-6.93878,1.71991,2.88297,1.59667,1.16714,-25.16523,-7.896305,-33.06154
65700,1.93541,3.33359,-4.93697,-6.62329,1.29147,7.55146,1.65018,1.17502,-25.83914,-6.69359,-32.53273
65730,3.18375,5.43501,-4.7179,-7.37878,2.31304,4.53414,2.01952,3.24194,-27.40083,-11.17225,-38.57308
65760,0.182448,3.5985,-4.66724,-7.75593,1.25494,9.75419,4.89241,7.94834,-28.98695,-11.59148,-40.57842
65790,0.581548,2.63204,-5.11656,-7.20813,1.18089,2.5583,1.17166,7.2671,-26.00856,-7.816948,-33.82551
65820,-1.36149,0.756442,-4.91316,-7.01583,1.68748,1.61306,2.6259,1.53138,-24.93948,-10.06406,-35.00353
65850,-1.76599,4.36055,-2.22478,-5.85411,7.08643,7.46564,2.39433,4.80598,-29.27092,-15.55439,-44.82532
65880,5.00476,7.64009,-3.60668,-7.59604,3.97133,3.74101,1.82105,1.23465,-27.07906,-10.57419,-37.65325
65910,3.24759,5.093,-4.97143,-7.29958,1.24531,4.16956,2.35366,1.2622,-25.87688,-5.878283,-31.75517
65940,2.80282,5.248,-5.61058,-7.20506,2.17195,3.56363,1.72957,2.51803,-26.63137,-11.37923,-38.01061
65970,2.01462,5.248,-4.31596,-8.57331,1.67395,6.63197,8.94659,1.10414,-27.78477,-8.512343,-36.29711
66000,2.13014,5.32927,-4.95055,-8.60667,1.10456,6.22428,2.20138,1.10414,-25.90824,-4.887201,-30.79544
66030,3.04831,5.26255,-5.14195,-8.10546,1.10456,3.57309,2.55174,2.55883,-26.39286,-6.922511,-33.31537
66060,-1.97747,1.32021,-5.74646,-7.80863,4.58277,1.82399,2.45063,3.12009,-26.7066,-13.0969,-39.80349
66090,-4.23466,-2.28135,-4.98649,-7.49204,1.84989,3.48228,1.15397,1.20446,-24.5088,-6.17733,-30.68613
66120,-4.26406,-2.82822,-4.879,-6.82984,1.14018,2.82689,3.36984,2.1838,-25.46484,-8.718975,-34.18381
66150,-3.91287,-3.9509,-5.47674,-5.53835,4.51885,7.3436,5.58629,2.09134,-28.23566,-14.73658,-42.97224
66180,-4.55576,-3.8246,-3.31483,-5.57831,3.21096,4.6208,3.21718,1.43347,-26.53167,-11.92871,-38.46038
66210,-8.27232,-6.22605,-4.07355,-7.63576,1.40221,2.20686,3.42432,2.52927,-25.52338,-10.92865,-36.45203
66240,-6.82773,-3.98403,-4.45655,-8.01219,1.93304,1.8027,1.82203,5.07909,-25.72684,-11.06079,-36.78764
66270,-7.74066,-5.61043,-4.84983,-8.01822,1.17519,2.57256,1.24326,6.05437,-25.34829,-9.915614,-35.2639
66300,-3.21284,1.04607,-2.72472,-5.93088,1.20601,1.97749,1.22127,2.73992,-24.63056,-11.19148,-35.82204
66330,0.208828,2.80588,-1.76188,-3.47763,1.4605,3.46199,3.52017,5.31909,-27.43552,-12.92297,-40.35849
