"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
63870,-9.66813,-3.84312,-1.78965,-12.0431,4.73234,1.58088,1.15405,1.65231,-25.11416,0.7351783,-24.37898
63900,-9.67553,-3.51173,-2.37382,-12.387,6.61507,1.39389,1.50206,1.491,-25.48477,-0.5127484,-25.99752
63930,-10.2581,-2.28434,-4.06188,-14.23,2.87052,1.58217,2.7103,4.08776,-26.46796,0.1417634,-26.3262
63960,-10.4693,-2.50106,-4.28991,-13.8613,3.47119,4.91607,6.17597,8.93769,-29.37114,-2.772402,-32.14354
63990,-8.84336,1.40643,-2.53825,-14.7853,3.05564,5.63049,3.13962,3.51571,-28.02137,-1.746769,-29.76814
64020,-7.74643,0.737637,-4.9582,-14.2876,2.45214,9.60802,3.30166,5.59012,-28.71175,-3.349781,-32.06154
64050,-7.80493,-2.01674,-4.74562,-12.4781,2.1041,4.50526,1.12817,4.87446,-26.37554,-0.01421401,-26.38975
64080,-8.99608,-1.37323,-4.12036,-14.0541,7.26244,3.03144,8.53847,3.66089,-29.08184,-1.686683,-30.76852
64110,-11.9555,-1.31593,-1.33961,-14.5732,2.50752,3.62822,7.22999,1.46624,-27.31549,3.228564,-24.08693
64140,-13.2347,-0.556078,-1.30018,-14.5485,8.80959,4.99711,5.02453,1.10719,-28.33674,5.598939,-22.7378
64170,-11.0093,-0.608546,-1.30018,-14.5485,3.76156,7.16403,2.22242,1.12405,-26.95527,4.316749,-22.63852
64200,-12.0784,-0.762921,-1.30018,-14.4651,3.95494,3.20106,7.72522,1.12405,-27.47107,7.705601,-19.76547
64230,-11.5077,-0.558481,-1.30018,-14.505,2.50373,6.76782,3.17555,1.12405,-26.86445,7.30497,-19.55948
64260,-12.0386,-0.831044,-1.31754,-14.5983,9.74817,2.59769,5.23712,1.21329,-27.85424,3.318356,-24.53589
64290,-8.3485,-1.01877,-2.61663,-13.8869,7.22933,7.54482,5.57829,1.65027,-28.80453,-0.2267682,-29.03129
64320,-9.23647,-0.417927,-4.34959,-14.7538,2.08542,1.40155,8.45147,4.37007,-27.31175,0.2012619,-27.11049
64350,-7.9112,-1.27415,-4.88505,-13.5567,3.17521,2.95318,4.86561,1.81715,-26.91728,0.8110227,-26.10626
64380,-5.58533,-0.227189,-4.5886,-12.4845,2.07804,2.54931,5.70298,2.18624,-26.69682,-3.215574,-29.91239
64410,-3.73317,0.900249,-4.81838,-11.4327,2.74596,8.00315,3.11448,2.15722,-27.55038,-1.336205,-28.88659
64440,-5.81519,0.280662,-2.41823,-13.1882,4.3153,2.17652,1.25181,1.76925,-25.65313,-0.3597649,-26.0129
64470,-5.66928,0.761409,-3.76171,-13.7073,3.73641,3.3452,9.27628,1.8941,-28.0251,0.03756299,-27.98753
64500,-10.5454,-1.068,-2.83734,-14.0839,4.49051,2.61981,9.14071,5.50918,-29.01338,-2.599747,-31.61313
64530,-9.46473,-3.26586,-4.07585,-14.4489,4.64816,2.66527,2.1769,7.6804,-27.84666,-3.228471,-31.07513
64560,-9.42027,-1.27906,-4.13551,-16.2251,2.28803,9.3589,5.29112,5.38723,-29.10772,-3.071359,-32.17908
64590,-10.3796,-0.928611,-3.70758,-14.6387,5.51434,1.85319,6.76476,2.44308,-27.76751,-0.3845801,-28.15209
64620,-9.10481,-0.582851,-3.43459,-16.073,4.13129,1.9808,6.20732,2.46151,-27.55393,-3.489426,-31.04336
64650,-10.5074,-0.410647,-2.53009,-15.4224,2.64065,5.51212,3.42356,2.25872,-27.47119,-0.0255939,-27.49678
64680,-9.63206,-1.10378,-1.61563,-14.2027,9.23319,2.94798,4.35186,1.14,-27.56086,4.486757,-23.07411
64710,-10.1438,-1.10199,-1.42309,-14.2164,4.43053,2.96746,2.92686,1.11135,-26.4312,5.09003,-21.34117
64740,-11.1296,-1.10595,-1.19908,-14.2273,9.18824,5.37285,5.28269,1.11135,-28.38238,6.284672,-22.09771
64770,-11.5989,-0.959338,-1.19908,-14.4179,2.30757,4.29505,3.25933,1.11135,-26.32678,7.65515,-18.67163
64800,-10.9566,-0.877245,-1.24231,-14.3682,4.77219,5.36522,5.38798,1.11135,-27.75639,7.577595,-20.1788
64830,-11.0204,-0.967751,-1.20211,-14.3682,2.53665,4.31561,8.62683,1.11138,-27.37707,7.110915,-20.26615
64860,-11.554,-1.04837,-1.08443,-14.3396,3.8501,8.32676,7.467,1.11138,-28.32473,7.354555,-20.97017
64890,-13.2598,-3.44023,-2.54317,-13.8498,2.42295,7.94774,8.88327,3.56953,-29.05953,-5.262425,-34.32195
64920,-13.744,-2.27555,0.229168,-13.4044,4.42179,8.4649,4.81779,1.52812,-28.42126,0.9705767,-27.45068
64950,-10.4534,0.312457,-1.67492,-14.9252,2.5133,4.09655,3.59963,1.59824,-26.86516,2.176187,-24.68898
64980,-6.69047,3.22802,-1.92295,-15.1481,2.75152,9.31866,8.02449,2.07638,-28.98874,-0.6007067,-29.58944
65010,-5.21681,4.83084,-3.35754,-15.4418,1.931,3.24827,9.10217,1.59627,-27.55904,1.677181,-25.88186
65040,-5.78933,4.12807,-1.79768,-14.9129,3.93586,3.48728,6.48784,1.1956,-27.66605,4.224544,-23.4415
65070,-5.49885,2.54601,-4.33968,-14.7297,4.25025,1.98738,3.97299,1.40407,-26.64683,2.222404,-24.42443
65100,-4.21983,3.03875,-2.57967,-14.3314,8.80095,1.30469,5.90893,1.42655,-27.44539,1.158537,-26.28685
65130,-4.50645,4.17536,-3.89529,-15.1031,2.52917,2.07408,8.26935,1.53037,-27.16202,3.237463,-23.92456
65160,-4.76582,6.00659,-2.06196,-15.0309,3.93964,7.1048,4.03039,1.18408,-28.07246,5.096325,-22.97614
65190,-2.60554,8.46985,-2.04396,-15.1562,6.95432,3.98714,9.16394,1.24107,-29.25527,3.730145,-25.52512
65220,-4.82981,5.79648,-2.94096,-15.262,3.56227,8.25079,8.42514,1.23607,-28.86545,2.276944,-26.58851
65250,-5.60047,3.22384,-4.05488,-14.7912,4.02897,8.75654,8.67518,2.41205,-29.4569,-0.1305295,-29.58743
65280,-6.0421,1.2583,-4.40105,-14.6059,8.82816,8.1399,3.2048,2.01977,-28.83783,-0.5919535,-29.42978
65310,-7.75632,-2.85459,-3.0814,-12.1673,4.66386,5.82105,3.84579,2.73418,-28.07224,-3.066061,-31.1383
65340,-10.3285,-3.23536,-3.66011,-10.6547,3.67414,2.47713,1.16078,6.10674,-26.54851,-2.571734,-29.12024
65370,-9.15141,-0.879877,-4.06158,-14.3839,2.63328,5.75629,9.22408,5.286,-29.1967,-1.164599,-30.3613
65400,-9.27661,0.0326759,-3.9084,-14.8927,2.70356,3.22591,2.92373,1.63292,-26.40018,1.034077,-25.3661
65430,-9.18263,1.447,-1.37217,-14.8414,6.18268,4.38575,2.5615,2.54475,-28.00444,-2.994747,-30.99918
65460,-8.96609,-0.635987,-3.75389,-14.8949,4.3111,8.00084,6.74651,5.14583,-29.72433,-2.201856,-31.92619
65490,-4.49638,2.80387,-3.90533,-14.1798,2.07521,1.37891,7.51351,1.42056,-26.22416,-0.1104279,-26.33459
65520,-3.93077,4.76801,-3.53158,-14.806,4.26886,2.47036,9.96093,1.36621,-27.98626,1.589368,-26.39689
65550,-4.39049,5.02053,-3.4455,-14.9651,4.00565,4.96727,7.53823,1.775,-28.62895,1.263634,-27.36532
65580,-1.49245,5.3562,-4.11401,-13.8359,2.46065,1.45172,4.36432,2.19217,-26.61386,-2.229691,-28.84355
65610,0.384779,3.53645,-5.23823,-10.7817,3.68283,7.03906,6.84112,2.68644,-29.03938,-4.647577,-33.68696
65640,-1.28031,4.10678,-4.81202,-13.1187,2.52896,7.41241,6.68988,2.16453,-28.5368,-0.2297502,-28.76655
65670,-1.96381,5.478,-4.80207,-14.5426,2.41789,2.12646,2.4654,1.3638,-25.95133,1.183288,-24.76804
65700,-3.28896,4.55385,-2.33964,-14.3348,8.22013,2.04088,2.49812,1.15636,-26.90637,2.512121,-24.39425
65730,-2.97847,4.18658,-3.51845,-14.2019,6.10286,1.51232,3.65672,1.91482,-27.12901,1.29629,-25.83272
65760,-4.63436,2.93119,-3.93557,-14.2857,2.33741,4.17743,2.33871,1.87533,-26.57429,0.4651446,-26.10915
65790,-4.83698,3.77214,-4.6027,-14.4736,4.22046,6.08176,9.95217,1.98699,-29.1059,-0.6679274,-29.77383
65820,-4.81293,2.87846,-2.43863,-14.2027,5.33832,1.5249,4.2368,4.06171,-27.79001,-3.642317,-31.43232
65850,-7.01425,1.92603,-3.50516,-15.509,3.21371,2.47141,4.80291,1.64496,-26.95015,0.9109223,-26.03923
65880,-6.80077,0.479102,-4.31553,-14.704,2.16142,1.82156,8.99281,2.13171,-26.97816,0.1161114,-26.86205
65910,-6.18935,1.37207,-4.85524,-14.6877,2.35547,6.59085,8.88318,3.15994,-28.77575,-0.1559012,-28.93165
65940,-4.32857,3.10787,-5.899,-13.9886,3.28496,4.71572,1.88122,2.17323,-26.9387,-2.742444,-29.68115
65970,-0.0772044,7.50234,-3.19863,-14.501,6.68163,1.47602,3.61238,1.49536,-27.39799,2.32272,-25.07527
66000,-0.0522776,8.32035,-5.46053,-14.8023,4.50577,8.24384,4.20844,2.28702,-29.36806,-1.238347,-30.6064
66030,0.588716,6.56473,-4.5566,-12.8144,5.25446,3.96568,1.17528,4.8734,-28.02503,-0.6577753,-28.68281
66060,0.306014,6.45856,-5.11878,-13.6126,3.89086,4.87536,1.30076,2.99077,-27.54704,0.418539,-27.12851
66090,-0.497528,5.65839,-4.7248,-13.8099,3.31712,7.86504,1.7162,1.84877,-27.55836,1.520364,-26.03799
66120,-0.718348,8.88721,-3.65591,-14.1148,1.76011,7.47935,9.59868,5.59535,-30.07636,-3.995003,-34.07136
66150,0.424331,8.70742,-4.76511,-14.8725,6.3701,7.97624,9.39757,1.46888,-30.12608,0.4716334,-29.65445
66180,-3.46342,7.30974,-2.05175,-14.8991,5.57781,6.71755,4.49004,1.61415,-28.93514,1.331913,-27.60323
66210,-1.42423,5.42182,-1.78653,-13.6123,8.23995,7.34597,7.89337,1.29784,-29.57909,0.3417512,-29.23734
66240,-0.440658,5.77846,-4.84857,-13.4697,2.32618,7.01766,6.02117,2.71832,-28.72509,0.1573014,-28.56779
66270,-1.87225,3.93864,-5.36474,-11.5917,2.47662,4.24851,6.53648,3.13313,-28.19791,-5.309404,-33.50731
66300,-4.011,1.80072,-4.1541,-12.5365,3.95165,3.1321,1.29225,2.2132,-26.22635,0.2473483,-25.979
66330,-4.60983,1.80004,-4.717,-13.086,4.05204,3.00351,1.93993,2.15436,-26.59104,-0.2039971,-26.79503
66360,-5.15733,1.04243,-5.57409,-14.0937,4.83522,4.90379,4.8228,4.6875,-28.92951,-3.426206,-32.35572
66390,-2.43323,5.79845,-3.54723,-13.7906,5.65975,1.38081,7.08747,2.16096,-27.88462,-1.946195,-29.83082
66420,-0.946008,8.73516,-3.25425,-14.8872,2.09975,8.46422,9.31382,1.69277,-29.17705,1.229339,-27.94772
66450,2.3414,12.2475,-1.8881,-14.5897,4.81751,5.30544,7.2176,1.65139,-29.93745,0.4871965,-29.45026
