"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62700,-5.81751,-2.53158,-4.28932,-8.83187,1.44577,1.12541,9.26757,1.58073,-25.48159,6.961734,-18.51985
62730,-5.87224,-3.69845,-4.46961,-7.29506,1.82047,2.42511,2.25685,1.24911,-24.78111,7.21519,-17.56592
62760,-5.28848,-4.14115,-4.28478,-6.42809,1.63675,3.44553,3.38778,1.49991,-25.6148,5.290312,-20.32449
62790,-7.41011,-4.81288,-3.918,-7.39219,1.60371,1.21732,4.51089,1.63659,-24.91404,7.976202,-16.93783
62820,-7.63717,-4.47961,-3.89491,-7.6733,1.56709,1.2271,2.74465,1.49517,-24.3203,8.781457,-15.53885
62850,-8.34742,-5.14347,-3.6131,-7.15848,1.93199,6.0644,5.12237,1.53861,-26.78007,5.121086,-21.65898
62880,-7.6959,-4.13533,-4.12068,-8.57328,1.7351,3.29585,2.80461,2.01771,-25.7419,5.118856,-20.62305
62910,-6.93999,-3.84819,-3.99234,-7.25432,1.47778,1.82401,1.17536,5.36777,-25.09523,4.954592,-20.14064
62940,-7.21691,-4.23866,-2.94576,-7.873,8.71214,3.11336,1.52903,1.31631,-26.28369,4.178753,-22.10493
62970,-6.88882,-3.84261,-4.01167,-8.22393,1.92827,1.14692,1.18302,1.54154,-23.66202,7.862327,-15.79969
63000,-6.9224,-3.74112,-3.84481,-8.31355,1.637,3.43575,1.76465,1.20712,-24.7578,6.164761,-18.59304
63030,-6.22162,-4.12056,-4.10278,-7.28533,1.64755,8.0422,1.36469,1.20448,-25.33611,6.063218,-19.27289
63060,-6.81587,-4.29283,-4.60977,-7.9334,1.80343,7.96907,2.02664,1.31759,-25.891,5.900805,-19.9902
63090,-7.16671,-4.86044,-2.92036,-6.39817,2.62132,1.67656,2.08734,1.34729,-24.78527,5.89565,-18.88962
63120,-7.75832,-5.104,-3.12044,-6.52567,2.42106,1.277,2.9434,1.80518,-25.06245,6.145614,-18.91684
63150,-7.9188,-5.32793,-3.24973,-6.68374,1.95304,1.13974,5.09519,1.75185,-25.24693,7.414387,-17.83255
63180,-8.07606,-4.81614,-3.21701,-6.70523,1.65337,1.1859,3.59165,1.67785,-24.73648,7.120023,-17.61646
63210,-7.77567,-4.19538,-4.66227,-8.34616,2.4713,1.16624,3.3261,1.56844,-24.96167,6.53476,-18.42691
