"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64470,-13.9814,-6.17588,7.69096,-2.24821,1.5546,8.01642,1.81861,2.63109,-27.35864,-3.832262,-31.1909
64500,-12.9451,-5.43431,9.38188,-0.0511934,5.00317,9.46422,1.80219,3.85219,-29.31307,-10.83572,-40.14879
64530,-14.0829,-6.89206,10.1252,0.352054,1.46351,3.94842,1.67388,1.46092,-26.32964,-1.987651,-28.31729
64560,-13.4718,-7.28592,10.6658,1.69011,5.8194,3.12213,4.29886,1.97422,-28.83899,-6.911565,-35.75055
64590,-13.8665,-6.58389,9.2342,-0.597441,3.14101,2.35053,9.76308,2.37889,-28.65445,-6.469303,-35.12375
64620,-14.5189,-5.32094,7.69705,-4.11517,1.32829,3.64426,2.5798,2.3589,-26.63886,-4.778165,-31.41702
64650,-14.1366,-5.06749,7.30898,-4.47645,1.45396,2.60027,1.8875,1.5904,-25.61761,-4.982335,-30.59995
64680,-14.0108,-5.89689,7.30475,-4.07127,1.86551,9.4786,2.97576,1.56631,-27.59213,-4.376402,-31.96854
64710,-13.3134,-6.97381,4.82989,-4.58,1.96284,1.60268,1.66934,1.70749,-25.08232,-5.903197,-30.98551
64740,-14.3513,-5.52479,6.40098,-4.93262,2.34399,4.50997,5.88424,1.33636,-27.51329,-3.710727,-31.22402
64770,-14.2782,-6.67907,5.03065,-5.26863,2.02343,8.39167,2.61858,2.6121,-27.70156,-4.587991,-32.28955
64800,-14.3074,-6.13265,5.07631,-5.38143,1.37994,7.04634,1.55363,2.66946,-26.65022,-3.233813,-29.88403
64830,-13.4872,-7.64629,6.78442,-2.03948,1.52272,2.46179,6.69566,2.15927,-27.14842,-3.958902,-31.10732
64860,-13.9753,-7.11472,9.23765,0.354427,2.90243,3.08683,5.59514,2.23291,-28.28259,-5.714439,-33.99703
64890,-15.3643,-5.47608,11.2173,-0.411211,4.53026,5.47106,2.81169,2.30905,-28.95066,-7.739457,-36.69011
64920,-13.4104,-7.81279,6.4881,-1.22715,3.05832,3.5874,8.12642,1.63523,-28.13728,-6.7151,-34.85239
64950,-14.3053,-6.45487,7.45863,-2.97824,1.8506,8.43395,1.23266,1.30908,-26.46412,-1.597571,-28.0617
64980,-12.9098,-7.54253,7.65053,-0.849861,1.57773,1.92174,4.27599,2.19988,-26.61983,-5.17756,-31.79739
65010,-12.5585,-7.3142,7.83458,-0.135522,1.55512,1.1191,6.81021,1.26636,-26.01641,-3.209249,-29.22566
65040,-12.2034,-7.11552,7.61849,-1.03686,5.18886,1.56333,9.28942,1.45697,-27.92437,-5.708541,-33.63291
65070,-13.1715,-7.04382,6.48385,-2.21927,1.57667,1.84568,2.59761,1.98077,-25.80756,-3.925421,-29.73299
65100,-13.722,-6.3729,8.15788,-1.88011,2.8684,7.303,4.50939,1.46861,-28.25414,-5.019971,-33.27412
65130,-14.3824,-6.37588,7.12638,-3.18143,1.40653,2.57126,1.20058,1.432,-25.02841,-0.5909886,-25.6194
65160,-14.3846,-6.17074,6.62644,-3.6354,2.02439,3.37367,2.81733,1.6553,-26.59918,-3.420043,-30.01923
65190,-15.4728,-5.80023,5.16626,-4.25445,5.15738,2.48812,1.15743,4.24952,-27.19664,-9.957122,-37.15376
65220,-14.611,-4.45963,6.95743,-5.4292,1.47443,5.20013,3.63951,1.36082,-26.81062,-2.651799,-29.46242
65250,-14.2555,-4.90366,6.60024,-5.69274,1.82022,3.84324,7.88327,1.40983,-27.46001,-3.61303,-31.07304
65280,-14.8164,-6.82252,6.24329,-3.83925,2.70433,2.47657,9.2487,1.97455,-27.92429,-6.287128,-34.21141
65310,-13.2399,-6.73341,6.81266,-1.14517,1.72373,4.26777,4.07317,2.56542,-27.52272,-6.231762,-33.75448
65340,-13.3553,-7.16306,8.25341,-0.677072,6.26118,2.09696,3.61241,3.84019,-28.56919,-9.072633,-37.64182
65370,-13.9906,-4.23091,8.92032,-3.74128,1.69479,5.58397,7.27421,1.47945,-28.01645,-3.371322,-31.38777
65400,-14.3427,-4.66777,9.82818,-2.54405,2.70977,7.51012,5.22719,1.40458,-28.55642,-3.855061,-32.41148
65430,-13.8169,-7.0789,9.30764,0.941844,2.72134,2.16673,2.74194,2.24985,-27.1922,-6.384981,-33.57718
65460,-13.5515,-6.76002,10.3888,0.841849,1.95524,2.28132,2.25952,1.94505,-26.69122,-3.918394,-30.60962
65490,-14.281,-6.485,10.9397,0.976776,1.49246,8.62413,1.85715,2.29895,-27.84216,-3.084067,-30.92623
65520,-14.9555,-6.12085,13.72,2.71779,1.88775,5.7812,1.30327,2.66269,-28.02931,-5.121311,-33.15062
65550,-14.2991,-5.19052,15.0302,3.5512,1.52915,7.76856,2.48498,1.48166,-28.41739,-3.079294,-31.49668
65580,-14.3563,-6.75951,14.1076,2.4468,1.99281,1.70503,8.77843,4.08367,-29.20172,-11.67865,-40.88037
65610,-13.8383,-6.95236,13.5633,4.30895,1.62945,6.8944,4.97681,4.67975,-29.99744,-5.941145,-35.93858
65640,-12.2875,-6.3535,11.3914,3.51096,2.48149,1.16523,3.18052,4.00326,-27.58275,-6.8578,-34.44055
65670,-14.3628,-8.11379,10.8657,1.01415,1.43884,8.77129,4.64953,8.499,-30.04938,-9.415871,-39.46526
65700,-13.4883,-7.23988,9.64092,1.55469,2.44133,2.2469,7.44559,1.55074,-27.80925,-4.387887,-32.19714
65730,-14.1291,-6.21984,10.1242,-0.558274,1.60551,2.26972,7.82704,1.91191,-27.63748,-4.052041,-31.68952
65760,-15.354,-5.84627,10.729,-0.584677,3.73142,4.35073,5.34981,1.4882,-28.65314,-6.396755,-35.0499
65790,-14.0439,-4.31288,10.9936,-1.18844,2.09454,3.22926,9.7174,1.60895,-28.40466,-5.206766,-33.61142
65820,-13.8462,-4.90297,10.6548,-1.40626,1.81382,8.47646,1.96687,1.40565,-27.41796,-5.090933,-32.50889
65850,-14.608,-4.88187,10.6281,-1.47343,2.08502,8.77653,3.70124,1.60691,-28.39422,-3.448161,-31.84238
65880,-14.6851,-6.38953,9.89531,-0.565727,2.5819,5.28444,1.69744,1.88385,-27.41555,-3.690673,-31.10622
65910,-14.2043,-6.56718,8.89031,-0.320642,4.24396,1.54995,3.40932,2.38979,-27.4817,-8.353169,-35.83487
65940,-14.2682,-6.68944,7.65082,-2.2489,1.79998,4.10357,3.22175,1.65341,-26.95219,-2.439168,-29.39136
65970,-13.3302,-5.81696,6.1263,-4.79965,2.64281,7.1473,8.42235,1.2589,-28.31125,-6.873125,-35.18437
66000,-14.473,-5.43649,5.25521,-6.2732,1.97099,5.87629,2.30322,1.78553,-26.84096,-3.291106,-30.13207
66030,-14.1797,-7.08331,3.33832,-6.17691,1.5565,2.30048,3.30937,2.94619,-26.3443,-4.841998,-31.1863
66060,-13.9734,-7.02379,3.04938,-7.06558,1.28567,3.425,2.05025,4.32203,-26.42037,-8.07332,-34.49369
66090,-14.2654,-6.32276,2.54593,-7.46115,1.66655,1.89075,4.66339,1.6047,-25.89804,-4.055828,-29.95387
66120,-14.1653,-5.78352,4.97432,-5.74496,7.02586,3.60755,2.10201,1.76139,-27.4766,-6.943225,-34.41983
66150,-14.832,-5.19793,4.84067,-7.05164,1.84071,6.33045,3.47874,1.58961,-27.12817,-3.515529,-30.6437
66180,-14.2282,-4.43702,4.655,-7.87244,1.606,3.29719,2.23515,1.52202,-25.81803,-3.961829,-29.77986
66210,-14.6371,-7.21915,4.43137,-5.76625,2.76668,5.35259,5.26558,2.05729,-27.98732,-7.293813,-35.28113
66240,-13.5849,-4.94185,4.76355,-7.36933,5.8894,3.6761,5.44498,1.33114,-27.94699,-6.48233,-34.42932
66270,-14.1738,-6.28045,6.02406,-4.3237,2.97343,4.57077,2.84449,1.78025,-27.28204,-4.325697,-31.60774
66300,-14.8957,-6.0838,5.10133,-5.49558,2.28205,2.85659,1.16706,1.68943,-25.54222,-4.11397,-29.65619
66330,-14.3926,-5.73905,4.56225,-5.93339,1.87827,1.95346,2.17508,3.02369,-26.09368,-6.188339,-32.28202
66360,-12.8335,-7.51136,2.7421,-4.67697,3.15318,2.51023,8.25304,1.64974,-27.37771,-5.324513,-32.70222
66390,-12.4377,-7.65759,2.68154,-5.25343,3.22697,3.77511,4.58563,1.68102,-27.21082,-6.342735,-33.55355
66420,-13.8374,-6.66593,4.46302,-4.60664,3.32698,3.43958,6.57868,2.1213,-27.95619,-6.4249,-34.38109
