"median","LCL","UCL","time","compartment.name","study"
18.41235,1.6581395,72.043745,20,"Cell","BtoA"
18.35395,1.710778,71.49475,21,"Cell","BtoA"
18.30725,1.760503,71.017545,22,"Cell","BtoA"
18.25755,1.8164175,70.536025,23,"Cell","BtoA"
18.20745,1.866605,70.16621,24,"Cell","BtoA"
18.17385,1.9199955,69.65577,25,"Cell","BtoA"
18.13535,1.9707765,69.20172,26,"Cell","BtoA"
18.0713,2.020347,68.79754,27,"Cell","BtoA"
18.0146,2.074163,68.41699,28,"Cell","BtoA"
17.96225,2.1216655,67.98252,29,"Cell","BtoA"
17.93285,2.1640935,67.676455,30,"Cell","BtoA"
17.88125,2.203307,67.395425,31,"Cell","BtoA"
17.86095,2.250988,66.97735,32,"Cell","BtoA"
17.8118,2.291413,66.58121,33,"Cell","BtoA"
17.77575,2.3286875,66.219545,34,"Cell","BtoA"
17.74745,2.3685055,65.808755,35,"Cell","BtoA"
17.7251,2.4073975,65.58493,36,"Cell","BtoA"
17.68335,2.4480765,65.25456,37,"Cell","BtoA"
17.6736,2.4839655,64.89937,38,"Cell","BtoA"
17.6455,2.519075,64.593715,39,"Cell","BtoA"
17.6165,2.555897,64.367545,40,"Cell","BtoA"
17.5961,2.593886,63.970135,41,"Cell","BtoA"
17.5616,2.625835,63.5858649999999,42,"Cell","BtoA"
17.5457,2.6658005,63.57043,43,"Cell","BtoA"
17.5073,2.7003435,63.380945,44,"Cell","BtoA"
17.4742,2.7267935,63.101125,45,"Cell","BtoA"
17.4453,2.754488,62.843345,46,"Cell","BtoA"
17.41,2.7805585,62.59554,47,"Cell","BtoA"
17.3812,2.8108075,62.232835,48,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.00423672,0.0027242715,0.0078839375,1,"Lumen","BtoA"
0.00851858,0.005609607,0.015815625,2,"Lumen","BtoA"
0.01274125,0.0084361635,0.023580015,3,"Lumen","BtoA"
0.01690405,0.01122414,0.03115277,4,"Lumen","BtoA"
0.02100285,0.01398079,0.03857563,5,"Lumen","BtoA"
0.0250279,0.01672417,0.04580226,6,"Lumen","BtoA"
0.02898975,0.019421445,0.05289145,7,"Lumen","BtoA"
0.03288535,0.02209143,0.059852365,8,"Lumen","BtoA"
0.0367146,0.024746405,0.066689935,9,"Lumen","BtoA"
0.04048905,0.02735644,0.073407815,10,"Lumen","BtoA"
0.0441927,0.02991656,0.079930355,11,"Lumen","BtoA"
0.0478364,0.032467575,0.08631826,12,"Lumen","BtoA"
0.05144155,0.03499177,0.09258463,13,"Lumen","BtoA"
0.05495495,0.03749002,0.098743685,14,"Lumen","BtoA"
0.0584211,0.03996253,0.1046216,15,"Lumen","BtoA"
0.0618292,0.042398515,0.11054815,16,"Lumen","BtoA"
0.0651892,0.044788745,0.11633,17,"Lumen","BtoA"
