"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62190,-0.976139,1.7673,-6.29213,-8.68977,8.12198,2.98126,2.19451,1.275,-26.83968,10.08727,-16.75241
62220,-2.17657,-0.204323,-6.03401,-7.58974,1.93195,9.82658,2.05285,1.43782,-26.4784,9.786743,-16.69166
62250,-2.21623,-0.300703,-4.95891,-7.58472,9.93931,1.6126,3.13193,1.50823,-26.78453,10.15134,-16.63318
62280,-1.69969,0.564303,-4.51975,-8.17671,5.94521,3.45237,2.70483,1.22856,-26.75688,8.078338,-18.67855
62310,-2.91159,0.397753,-5.89925,-9.14768,3.13879,8.58014,4.64563,1.82694,-27.91003,9.723954,-18.18607
62340,-2.38711,0.00570749,-5.84928,-8.38838,4.02804,2.34406,2.45818,1.33306,-25.89579,11.30931,-14.58648
62370,-1.50541,-0.406356,-5.67113,-6.98178,4.59578,5.67676,2.17753,1.43616,-26.87085,10.57728,-16.29358
62400,-1.27955,0.0463802,-6.80118,-7.27744,5.8065,4.03148,9.74731,1.69408,-28.45356,7.639011,-20.81455
62430,-1.79744,-0.169887,-6.30401,-7.26665,3.24039,7.59749,1.93943,1.89432,-26.97024,10.24016,-16.73007
62460,-1.27892,0.127523,-4.5541,-7.19381,4.95218,6.0116,1.49991,1.43746,-26.68308,9.608811,-17.07426
62490,-1.00789,-0.44904,-5.37014,-6.41903,5.60934,3.89653,3.7017,1.40233,-27.22378,9.121421,-18.10235
62520,-2.10266,-0.101056,-6.56109,-7.00861,2.75305,5.82806,3.61597,9.86088,-28.80553,4.424303,-24.38123
62550,0.964927,2.20369,-6.8199,-7.01212,6.6274,6.39441,6.0117,1.35688,-28.58641,9.102698,-19.48371
62580,0.390284,2.38194,-5.1043,-7.62652,3.05518,7.43088,3.34581,1.50084,-27.47073,9.147763,-18.32296
62610,0.59791,2.0098,-5.4931,-7.464,4.50435,4.75865,1.38249,1.397,-26.43827,10.57473,-15.86354
62640,-0.13535,1.4197,-6.21403,-7.33663,3.80417,3.91722,1.77509,1.46681,-26.28938,11.36501,-14.92437
62670,-1.60964,0.30249,-4.61164,-7.23887,5.46581,1.30824,1.7016,3.39748,-26.23794,7.853128,-18.38481
62700,-1.60686,1.38358,-4.45681,-6.48343,9.3377,1.13049,1.65457,5.23354,-27.09785,3.834278,-23.26357
62730,-4.89624,-4.27146,-6.48613,-6.64952,3.00176,3.17946,3.12029,2.19858,-26.41789,6.230315,-20.18758
62760,-6.29459,-4.96585,-5.33646,-7.17172,8.39046,7.81098,5.28205,1.30083,-28.329,6.17189,-22.15711
62790,-4.71246,-2.73722,-5.43219,-7.74695,6.68883,6.01527,2.96172,1.61543,-27.54861,10.16805,-17.38057
