"median","LCL","UCL","time","compartment.name","study"
0.7106225,0.045411695,1.7660045,37,"Lumen","AtoB"
0.704182,0.04527436,1.7605445,38,"Lumen","AtoB"
0.6979225,0.045163885,1.7549405,39,"Lumen","AtoB"
0.689833,0.04507948,1.7492575,40,"Lumen","AtoB"
0.6833465,0.044983395,1.743637,41,"Lumen","AtoB"
0.6766875,0.04487644,1.738135,42,"Lumen","AtoB"
0.6704735,0.044804985,1.7326805,43,"Lumen","AtoB"
0.6644145,0.04469262,1.7273255,44,"Lumen","AtoB"
0.6579395,0.044548365,1.7221895,45,"Lumen","AtoB"
0.6520405,0.04445385,1.7172535,46,"Lumen","AtoB"
0.6456485,0.04439577,1.712396,47,"Lumen","AtoB"
0.6407905,0.044250775,1.7073,48,"Lumen","AtoB"
2,2,2,0,"Blood","BtoA"
1.8868,0.17093545,1.99717,1,"Blood","BtoA"
1.82115,0.15381875,1.99436,2,"Blood","BtoA"
1.78499,0.1447173,1.99156,3,"Blood","BtoA"
1.75593,0.1396304,1.98878,4,"Blood","BtoA"
1.732665,0.1346188,1.98601,5,"Blood","BtoA"
1.71215,0.13139765,1.9832505,6,"Blood","BtoA"
1.696205,0.12777295,1.9805005,7,"Blood","BtoA"
1.68145,0.12498355,1.9778005,8,"Blood","BtoA"
1.669195,0.12243285,1.97509,9,"Blood","BtoA"
1.65743,0.12033785,1.9723905,10,"Blood","BtoA"
1.64658,0.11925325,1.9697205,11,"Blood","BtoA"
1.63676,0.1180268,1.96706,12,"Blood","BtoA"
1.62593,0.1172995,1.9644405,13,"Blood","BtoA"
1.616765,0.1161766,1.9618,14,"Blood","BtoA"
1.608865,0.1152549,1.95921,15,"Blood","BtoA"
1.6003,0.11416575,1.956671,16,"Blood","BtoA"
1.59049,0.113081,1.9541405,17,"Blood","BtoA"
1.582275,0.11214145,1.9515705,18,"Blood","BtoA"
1.57295,0.11139235,1.948954,19,"Blood","BtoA"
1.566475,0.11065245,1.946432,20,"Blood","BtoA"
1.559275,0.1101566,1.9439705,21,"Blood","BtoA"
1.551485,0.1095788,1.9414905,22,"Blood","BtoA"
1.54519,0.10924125,1.9390105,23,"Blood","BtoA"
1.53821,0.1086205,1.93656,24,"Blood","BtoA"
1.532445,0.1083298,1.934091,25,"Blood","BtoA"
1.526825,0.1075545,1.9316105,26,"Blood","BtoA"
1.52215,0.10708695,1.92921,27,"Blood","BtoA"
1.51671,0.106518,1.926841,28,"Blood","BtoA"
1.512125,0.10550665,1.924461,29,"Blood","BtoA"
1.50664,0.1045952,1.922151,30,"Blood","BtoA"
1.501705,0.10387775,1.919782,31,"Blood","BtoA"
1.49659,0.10344285,1.9174505,32,"Blood","BtoA"
1.490245,0.10225395,1.9152415,33,"Blood","BtoA"
1.485925,0.1017526,1.912914,34,"Blood","BtoA"
1.480565,0.1012905,1.910731,35,"Blood","BtoA"
1.47548,0.10064075,1.9085705,36,"Blood","BtoA"
1.470085,0.09996169,1.9063,37,"Blood","BtoA"
1.465465,0.099410885,1.904092,38,"Blood","BtoA"
1.46069,0.099008345,1.901866,39,"Blood","BtoA"
1.456615,0.09850633,1.8998815,40,"Blood","BtoA"
1.45216,0.09796809,1.897601,41,"Blood","BtoA"
1.44741,0.097683475,1.895422,42,"Blood","BtoA"
1.443315,0.09701873,1.89331,43,"Blood","BtoA"
1.438775,0.0963553,1.891171,44,"Blood","BtoA"
1.43365,0.095993365,1.8891215,45,"Blood","BtoA"
1.429295,0.095334045,1.88712,46,"Blood","BtoA"
1.425935,0.094802535,1.8850515,47,"Blood","BtoA"
1.42127,0.094303365,1.8831,48,"Blood","BtoA"
1e-15,1e-15,1e-15,0,"Cell","BtoA"
383.766,3.0322415,6353.242,1,"Cell","BtoA"
603.563,5.664589,6400.9085,2,"Cell","BtoA"
721.6625,8.208266,6422.374,3,"Cell","BtoA"
813.69,10.63724,6431.7595,4,"Cell","BtoA"
883.676,13.030725,6437.8,5,"Cell","BtoA"
944.2775,15.425895,6441.0445,6,"Cell","BtoA"
990.6385,17.70599,6444.8735,7,"Cell","BtoA"
1033.095,20.067345,6445.587,8,"Cell","BtoA"
1064.51,22.370285,6445.993,9,"Cell","BtoA"
1098.71,24.70427,6443.678,10,"Cell","BtoA"
1124.605,26.924165,6442.553,11,"Cell","BtoA"
1152.97,29.12527,6443.353,12,"Cell","BtoA"
1178.855,31.386805,6441.871,13,"Cell","BtoA"
1201.32,33.547615,6437.741,14,"Cell","BtoA"
1223.83,35.6537,6437.0605,15,"Cell","BtoA"
1242.52,37.854825,6436.4055,16,"Cell","BtoA"
1265.175,39.985555,6435.37,17,"Cell","BtoA"
1282.735,42.119415,6437.481,18,"Cell","BtoA"
1302.045,44.289355,6435.6765,19,"Cell","BtoA"
1322.7,46.46233,6434.857,20,"Cell","BtoA"
1338.185,48.48072,6434.164,21,"Cell","BtoA"
1354.645,50.56881,6433.8785,22,"Cell","BtoA"
1371.24,52.71439,6433.7015,23,"Cell","BtoA"
1378.265,54.63491,6432.3815,24,"Cell","BtoA"
1388.485,56.64408,6433.426,25,"Cell","BtoA"
1404.03,58.589995,6434.5405,26,"Cell","BtoA"
1411.77,60.584935,6435.2985,27,"Cell","BtoA"
1424.395,62.591715,6435.644,28,"Cell","BtoA"
1437.13,64.3735,6435.418,29,"Cell","BtoA"
1446.335,66.30789,6437.4915,30,"Cell","BtoA"
1455.125,68.285805,6438.8995,31,"Cell","BtoA"
1463.66,70.186495,6441.49,32,"Cell","BtoA"
1476.35,72.185595,6443.1905,33,"Cell","BtoA"
1488.205,74.009535,6444.435,34,"Cell","BtoA"
1498.335,75.914935,6445.7735,35,"Cell","BtoA"
1508.31,77.828,6447.6,36,"Cell","BtoA"
1516.65,79.7401,6449.343,37,"Cell","BtoA"
1527.8,81.608335,6449.5265,38,"Cell","BtoA"
1537.08,83.437585,6450.258,39,"Cell","BtoA"
1548.775,85.2108,6451.333,40,"Cell","BtoA"
1554.91,86.746585,6451.804,41,"Cell","BtoA"
1566.86,88.61711,6452.7055,42,"Cell","BtoA"
1572.745,90.422135,6453.3255,43,"Cell","BtoA"
1580.585,92.263155,6454.1285,44,"Cell","BtoA"
1591.44,93.933285,6455.3765,45,"Cell","BtoA"
1601.14,95.669275,6456.4,46,"Cell","BtoA"
1610.365,97.471905,6457.871,47,"Cell","BtoA"
1618.34,99.1938,6459.952,48,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
0.0005636825,0.0001730596,0.0011496055,1,"Lumen","BtoA"
0.00124165,0.00050003095,0.002373843,2,"Lumen","BtoA"
0.001924805,0.0008478262,0.003613413,3,"Lumen","BtoA"
0.002587825,0.001191578,0.0048704455,4,"Lumen","BtoA"
0.00323494,0.0015306685,0.0061455905,5,"Lumen","BtoA"
0.003864595,0.0018659065,0.007406833,6,"Lumen","BtoA"
0.004472045,0.0021884985,0.0086520875,7,"Lumen","BtoA"
0.00506105,0.002508973,0.009877167,8,"Lumen","BtoA"
0.00562579,0.00283023,0.011152005,9,"Lumen","BtoA"
0.00616469,0.0031356285,0.012336395,10,"Lumen","BtoA"
0.006684245,0.0034455125,0.01352742,11,"Lumen","BtoA"
0.007184725,0.0037498545,0.01476888,12,"Lumen","BtoA"
0.00767498,0.0040494695,0.015990555,13,"Lumen","BtoA"
0.008142895,0.0043455235,0.017150655,14,"Lumen","BtoA"
0.008595465,0.00463266,0.01834011,15,"Lumen","BtoA"
0.00902908,0.0049160925,0.019561455,16,"Lumen","BtoA"
0.00944429,0.0051939015,0.02072245,17,"Lumen","BtoA"
0.009849475,0.005471995,0.021870985,18,"Lumen","BtoA"
0.0102422,0.005743832,0.023055465,19,"Lumen","BtoA"
0.0106166,0.005988178,0.024210905,20,"Lumen","BtoA"
0.0109743,0.006228338,0.02535838,21,"Lumen","BtoA"
0.01132485,0.0064733935,0.02648164,22,"Lumen","BtoA"
0.0116695,0.006701521,0.027597045,23,"Lumen","BtoA"
0.01200985,0.006924233,0.02874742,24,"Lumen","BtoA"
0.012339,0.00712634,0.0298849,25,"Lumen","BtoA"
0.01266295,0.0073268915,0.03101855,26,"Lumen","BtoA"
0.01299555,0.0075367,0.032047185,27,"Lumen","BtoA"
0.0133055,0.0077272165,0.03306757,28,"Lumen","BtoA"
0.01364075,0.0079001785,0.03415784,29,"Lumen","BtoA"
0.0139664,0.0080671985,0.03523605,30,"Lumen","BtoA"
0.0142912,0.0082426485,0.036335735,31,"Lumen","BtoA"
0.01462115,0.008405692,0.037330155,32,"Lumen","BtoA"
0.01494865,0.008558058,0.038339125,33,"Lumen","BtoA"
0.01527435,0.008712311,0.03935398,34,"Lumen","BtoA"
0.0156051,0.0088548425,0.040338395,35,"Lumen","BtoA"
0.01593015,0.008979133,0.04132504,36,"Lumen","BtoA"
0.0162275,0.0090883335,0.0423025,37,"Lumen","BtoA"
0.01655375,0.009187791,0.0432847,38,"Lumen","BtoA"
0.01687835,0.009284318,0.04423268,39,"Lumen","BtoA"
0.01718985,0.009357803,0.045162605,40,"Lumen","BtoA"
0.01750395,0.0094402385,0.04606443,41,"Lumen","BtoA"
0.01782275,0.0095250055,0.046956295,42,"Lumen","BtoA"
0.01813725,0.0096143745,0.047843545,43,"Lumen","BtoA"
0.0184443,0.009695186,0.048762825,44,"Lumen","BtoA"
0.0187331,0.00975491,0.04971456,45,"Lumen","BtoA"
0.01904345,0.0098246245,0.0505966,46,"Lumen","BtoA"
0.01934705,0.0098805475,0.05147369,47,"Lumen","BtoA"
0.01963565,0.009955159,0.05227066,48,"Lumen","BtoA"
