"median","LCL","UCL","time","compartment.name","study"
0.03290135,0.0160222,0.06910204,12,"Lumen","BtoA"
0.03553835,0.01733525,0.0744238199999999,13,"Lumen","BtoA"
0.0381607,0.018645055,0.079699375,14,"Lumen","BtoA"
0.04077075,0.019946255,0.084916445,15,"Lumen","BtoA"
0.0433644,0.021244245,0.09002955,16,"Lumen","BtoA"
0.0459399,0.0225375,0.09509083,17,"Lumen","BtoA"
0.0484964,0.02383448,0.10011975,18,"Lumen","BtoA"
0.05103075,0.025114325,0.1050271,19,"Lumen","BtoA"
0.053551,0.02639925,0.10987045,20,"Lumen","BtoA"
0.0560534,0.02767958,0.1146523,21,"Lumen","BtoA"
0.0585465,0.028955395,0.11937745,22,"Lumen","BtoA"
0.06102385,0.030219865,0.1240611,23,"Lumen","BtoA"
0.063482,0.031477195,0.12869005,24,"Lumen","BtoA"
0.0659157,0.03273229,0.1332505,25,"Lumen","BtoA"
0.0683394,0.03398075,0.13774465,26,"Lumen","BtoA"
0.07075545,0.035220845,0.1420835,27,"Lumen","BtoA"
0.07315025,0.036465085,0.14648045,28,"Lumen","BtoA"
0.0755347,0.03770199,0.15085445,29,"Lumen","BtoA"
0.0778943,0.038938135,0.15517015,30,"Lumen","BtoA"
0.08024805,0.040174475,0.1594296,31,"Lumen","BtoA"
0.08258275,0.041390095,0.16360215,32,"Lumen","BtoA"
0.08490475,0.04260897,0.16770775,33,"Lumen","BtoA"
0.08721565,0.043811265,0.1717905,34,"Lumen","BtoA"
0.0894867,0.045020215,0.1758073,35,"Lumen","BtoA"
0.09174805,0.04623648,0.17977,36,"Lumen","BtoA"
0.09401805,0.04744057,0.1836864,37,"Lumen","BtoA"
0.09626685,0.048620235,0.1875505,38,"Lumen","BtoA"
0.09847895,0.049813025,0.1913612,39,"Lumen","BtoA"
0.1006955,0.050995985,0.195133,40,"Lumen","BtoA"
0.1028855,0.052176675,0.1988951,41,"Lumen","BtoA"
0.10507,0.053354205,0.2025933,42,"Lumen","BtoA"
0.107247,0.054518365,0.2062461,43,"Lumen","BtoA"
0.109396,0.055708155,0.2098549,44,"Lumen","BtoA"
0.1115405,0.056862395,0.21339585,45,"Lumen","BtoA"
0.1136615,0.058009365,0.2169306,46,"Lumen","BtoA"
0.115777,0.05917025,0.2202716,47,"Lumen","BtoA"
0.117882,0.060321,0.22364925,48,"Lumen","BtoA"
