"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
64770,-8.57467,-5.45155,8.62252,4.988,1.74775,1.728,4.29716,1.26094,-26.45105,0.675629,-25.77543
64800,-8.31103,-5.42877,8.78226,5.73581,1.85555,1.91138,5.46291,1.56949,-27.15592,-1.268532,-28.42445
64830,-9.59826,-5.58095,11.5426,7.2063,2.15345,2.16704,4.17559,1.41344,-27.57909,-1.445838,-29.02493
64860,-8.32046,-5.75785,10.4254,7.30403,1.28275,1.55811,6.96211,1.18936,-26.90795,-1.184744,-28.0927
64890,-8.96221,-5.61789,11.9459,8.00097,2.1002,4.45132,3.09376,1.25529,-27.98736,-0.4702634,-28.45762
64920,-7.91272,-5.57374,10.4973,6.28644,4.8455,5.58639,2.7949,1.37447,-28.64805,-5.172943,-33.821
64950,-8.99598,-5.57851,11.2432,7.44378,1.53704,3.56878,9.13616,1.14913,-28.29002,-0.5125014,-28.80253
64980,-8.77632,-5.53219,11.5814,8.18736,1.88198,2.95778,2.25764,1.59548,-27.36149,-2.291754,-29.65324
65010,-9.52877,-5.41846,11.8937,7.65909,1.53445,2.37741,8.75942,2.16394,-28.59827,-3.174524,-31.77279
65040,-9.52134,-4.95932,11.9087,7.46508,1.33496,3.17251,1.57817,3.02651,-27.35589,-2.178299,-29.53419
65070,-8.73525,-4.21265,12.3971,8.50845,3.12956,2.74988,5.87532,3.13469,-29.60192,-8.552717,-38.15464
65100,-8.77564,-5.52401,13.4573,9.29244,1.71551,2.25275,3.96695,1.83405,-28.10511,-2.671851,-30.77696
65130,-8.7775,-5.23558,13.2429,9.24143,1.68074,9.32957,6.36252,5.00884,-30.94712,-6.267652,-37.21478
65160,-8.87861,-5.35622,13.1798,9.01063,1.62561,2.00495,1.71956,1.23414,-26.62952,-0.8382944,-27.46781
65190,-9.34241,-5.45354,14.3409,10.3456,9.36237,2.30105,6.27652,1.27181,-30.19759,-4.958116,-35.15571
65220,-7.95956,-5.74352,13.3331,10.5075,1.44522,9.91961,5.58123,1.45134,-29.64735,-1.205782,-30.85313
65250,-8.7008,-5.38458,13.9228,10.5637,2.33067,1.22685,1.76619,1.72833,-27.16961,-2.907987,-30.0776
65280,-9.47193,-5.29384,13.6324,9.29123,1.43777,7.96026,1.82837,1.45048,-28.22271,0.04704521,-28.17567
65310,-9.82639,-5.62958,14.3011,9.56172,1.33066,4.14776,2.33105,1.42491,-27.86082,0.8268522,-27.03397
65340,-10.3556,-5.59312,13.7703,8.37348,1.48608,9.51673,3.56202,1.95172,-29.32725,-2.106333,-31.43358
65370,-10.9716,-5.43792,12.9297,7.34374,2.45346,4.84622,5.80848,1.42555,-29.10448,-3.521721,-32.62621
65400,-9.56242,-5.44682,12.4786,8.93988,5.28575,1.30032,2.99802,1.42141,-27.97082,-4.088152,-32.05897
65430,-8.40433,-5.55542,10.8307,7.97229,1.39703,3.24772,6.68605,1.25191,-27.86836,-3.354572,-31.22293
65460,-8.41123,-5.67126,10.5292,7.48935,2.4968,8.43705,2.1746,1.32358,-28.2418,-4.12797,-32.36977
65490,-10.4341,-5.57947,9.23473,3.77988,1.36832,4.95578,1.41202,1.28937,-26.17457,0.4614878,-25.71308
65520,-8.60735,-5.47732,7.82317,3.79084,2.7451,6.10171,3.01381,1.51268,-27.79828,-3.0606,-30.85888
65550,-9.56055,-5.80622,8.53586,3.39726,1.73338,7.02773,1.24617,1.21285,-26.43824,-4.099446,-30.53768
65580,-8.89809,-5.91088,8.40893,4.21201,1.7722,2.14837,2.48588,1.33203,-26.09819,-3.185031,-29.28322
65610,-10.165,-5.54608,9.29091,4.39449,1.91399,4.83558,1.39447,1.23195,-26.47885,0.8110113,-25.66783
65640,-9.76468,-5.56147,9.21523,4.43967,1.40896,4.88202,3.98432,1.19655,-27.18801,0.9499267,-26.23809
65670,-10.7411,-5.11313,10.5027,6.3455,4.40952,2.30839,8.90305,1.74159,-29.12897,-8.712786,-37.84176
65700,-10.1054,-5.54441,12.4023,7.39202,1.32044,1.83614,1.12439,1.77238,-25.99256,-2.707258,-28.69982
65730,-9.81527,-5.75531,12.7347,7.91222,1.48303,5.92991,2.14788,1.39303,-27.78473,0.2970366,-27.48769
65760,-9.94736,-6.4214,13.2331,8.26245,1.92493,2.99554,4.90972,2.07211,-28.69972,-6.492566,-35.19229
65790,-9.83759,-5.08516,14.1811,9.70906,2.62783,8.34989,1.21374,1.63681,-28.73286,-3.256553,-31.98941
65820,-8.99143,-5.52266,13.3289,9.461,1.26632,2.21682,2.45681,1.71269,-27.24211,-0.5520442,-27.79415
