"median","LCL","UCL","time","compartment.name","study"
684.1655,15.57235,6806.9525,23,"Cell","BtoA"
698.354,16.15778,6808.704,24,"Cell","BtoA"
712.513,16.71513,6809.7305,25,"Cell","BtoA"
725.9345,17.284815,6811.8005,26,"Cell","BtoA"
741.9865,17.898425,6813.82,27,"Cell","BtoA"
755.213,18.484775,6815.4705,28,"Cell","BtoA"
767.7355,19.0638,6816.8425,29,"Cell","BtoA"
779.2365,19.672085,6818.48,30,"Cell","BtoA"
792.707,20.21798,6820.8615,31,"Cell","BtoA"
806.541,20.83948,6822.084,32,"Cell","BtoA"
820.835,21.44896,6823.609,33,"Cell","BtoA"
832.7655,22.01754,6824.4535,34,"Cell","BtoA"
845.262,22.61552,6825.7405,35,"Cell","BtoA"
856.737,23.19558,6827.45,36,"Cell","BtoA"
866.922,23.635525,6828.296,37,"Cell","BtoA"
878.777,24.212795,6828.906,38,"Cell","BtoA"
888.6545,24.800945,6829.2115,39,"Cell","BtoA"
902.315,25.381745,6830.1525,40,"Cell","BtoA"
913.009,25.999355,6830.737,41,"Cell","BtoA"
925.943,26.53969,6831.524,42,"Cell","BtoA"
935.238,27.13468,6832.72,43,"Cell","BtoA"
944.971,27.6247,6833.7205,44,"Cell","BtoA"
955.3675,28.152845,6834.3945,45,"Cell","BtoA"
966.201,28.71335,6835.223,46,"Cell","BtoA"
977.1,29.200135,6836.671,47,"Cell","BtoA"
989.32,29.767885,6837.2015,48,"Cell","BtoA"
1e-15,1e-15,1e-15,0,"Lumen","BtoA"
7.364525e-05,1.2264205e-05,0.00023889595,1,"Lumen","BtoA"
0.0001613075,4.021497e-05,0.0004887142,2,"Lumen","BtoA"
0.0002541805,7.334429e-05,0.0007341231,3,"Lumen","BtoA"
0.000348878,0.000109186,0.00097908605,4,"Lumen","BtoA"
0.0004445495,0.0001451095,0.0012551735,5,"Lumen","BtoA"
0.000539778,0.0001808871,0.00153031,6,"Lumen","BtoA"
0.0006330075,0.00021734975,0.00182253,7,"Lumen","BtoA"
0.000723726,0.00025217795,0.0021231005,8,"Lumen","BtoA"
0.000809707,0.00028787495,0.0024318085,9,"Lumen","BtoA"
0.000892099,0.00032260925,0.002737817,10,"Lumen","BtoA"
0.00097012,0.0003574401,0.003067423,11,"Lumen","BtoA"
0.001045125,0.0003911863,0.0033929945,12,"Lumen","BtoA"
0.001115235,0.00042207775,0.003711639,13,"Lumen","BtoA"
0.001186105,0.00045495275,0.004032439,14,"Lumen","BtoA"
0.00125614,0.00048626165,0.004368928,15,"Lumen","BtoA"
0.001326025,0.0005170875,0.004729325,16,"Lumen","BtoA"
0.0013936,0.0005471996,0.0050527985,17,"Lumen","BtoA"
0.00146524,0.0005774624,0.005377802,18,"Lumen","BtoA"
0.001535685,0.00060649275,0.00571974,19,"Lumen","BtoA"
0.00160665,0.00063385005,0.0060624445,20,"Lumen","BtoA"
0.001679345,0.00066150905,0.0064114485,21,"Lumen","BtoA"
0.00174955,0.0006903953,0.0067530715,22,"Lumen","BtoA"
0.001820195,0.0007165537,0.00708275149999999,23,"Lumen","BtoA"
0.001890425,0.0007439324,0.0074135725,24,"Lumen","BtoA"
0.001962945,0.0007668575,0.00776355599999999,25,"Lumen","BtoA"
0.00203089,0.00079049775,0.0081041115,26,"Lumen","BtoA"
0.00210265,0.000810052,0.008456497,27,"Lumen","BtoA"
0.00217477,0.00083131295,0.0087885285,28,"Lumen","BtoA"
0.00224613,0.0008537027,0.009131057,29,"Lumen","BtoA"
0.002317745,0.0008750521,0.009468042,30,"Lumen","BtoA"
0.0023878,0.0008947587,0.0098304225,31,"Lumen","BtoA"
0.00245859,0.00091166225,0.010175825,32,"Lumen","BtoA"
0.002528305,0.0009285618,0.01051775,33,"Lumen","BtoA"
0.002595985,0.00094581675,0.010870805,34,"Lumen","BtoA"
0.002665945,0.0009612313,0.01118972,35,"Lumen","BtoA"
0.002734965,0.00097501005,0.011537465,36,"Lumen","BtoA"
0.0028046,0.0009872311,0.011884635,37,"Lumen","BtoA"
0.00287251,0.0010018665,0.012209055,38,"Lumen","BtoA"
0.002940865,0.001013434,0.012514975,39,"Lumen","BtoA"
0.00300783,0.0010244295,0.01282784,40,"Lumen","BtoA"
0.003074325,0.0010363895,0.013169315,41,"Lumen","BtoA"
0.003141265,0.001046414,0.01351474,42,"Lumen","BtoA"
0.003209215,0.00105415,0.013834515,43,"Lumen","BtoA"
0.00327415,0.0010629705,0.014171615,44,"Lumen","BtoA"
0.00334177,0.001067579,0.01447835,45,"Lumen","BtoA"
0.00340901,0.001075671,0.014809945,46,"Lumen","BtoA"
0.003474205,0.001084538,0.01511341,47,"Lumen","BtoA"
0.003540135,0.0010924185,0.015414445,48,"Lumen","BtoA"
