"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62040,-15.581,-7.16556,3.06762,-7.40375,2.31372,6.24798,1.28148,5.02865,-27.38844,10.8573,-16.53114
62070,-13.6727,-7.30914,5.81812,-4.31893,7.97838,3.44164,7.67094,4.93366,-29.94947,7.389292,-22.56018
62100,-14.2421,-8.96744,7.78665,-1.94321,4.53633,9.00218,2.90816,2.16308,-28.8689,8.257237,-20.61166
62130,-15.5128,-7.2537,8.48059,-2.65224,4.38254,8.01622,2.64261,2.51448,-28.88813,11.91312,-16.975
62160,-15.5037,-7.2537,8.11767,-3.02909,3.82987,5.38043,4.51281,3.59705,-29.19404,11.1244,-18.06963
62190,-17.1995,-7.80627,8.52081,-2.64747,6.26773,3.68167,2.35886,4.32465,-29.02414,7.970847,-21.05329
62220,-15.7455,-8.69436,8.89402,-0.361109,3.65049,9.87364,3.93279,2.93252,-29.63405,9.443256,-20.19079
62250,-14.9339,-7.25371,10.996,1.06564,2.92747,8.43616,1.67472,9.27284,-29.83568,9.476579,-20.3591
62280,-16.2793,-7.92165,11.7141,-0.169466,3.79444,3.00719,6.41746,6.25412,-30.13521,8.094223,-22.04098
62310,-16.0062,-6.98042,10.4088,1.25863,6.67431,2.089,1.90515,6.5997,-29.0554,6.650456,-22.40494
62340,-14.5209,-8.21951,13.597,3.24726,5.65095,2.45563,4.35467,3.04795,-29.60993,9.645346,-19.96458
62370,-15.1671,-7.02027,15.3854,3.88352,2.06484,7.63031,8.86197,2.55859,-30.64365,11.66583,-18.97782
62400,-14.0716,-7.9926,12.4062,1.84983,5.42453,4.58161,3.59206,2.73198,-29.58507,9.862371,-19.7227
62430,-16.5106,-6.6728,12.7966,0.879858,4.03449,3.09398,2.10782,3.4746,-28.75077,10.48363,-18.26714
62460,-16.4208,-6.99587,12.2532,0.370378,7.67796,8.40167,1.21887,5.57556,-30.20311,10.64454,-19.55857
62490,-15.8213,-7.37045,14.0236,2.62433,2.19075,5.26846,1.52649,7.31912,-29.34925,10.90416,-18.44508
62520,-14.7458,-5.9286,14.1694,1.68857,2.78955,7.37837,2.75053,2.04196,-29.1339,11.13744,-17.99647
62550,-15.1369,-5.85935,13.743,0.624051,4.41256,7.83346,2.88407,2.31989,-29.7197,11.42737,-18.29233
62580,-16.2299,-7.36847,11.1276,-0.115721,9.97362,3.29421,1.78547,2.16236,-28.76648,10.68757,-18.07891
62610,-15.8225,-5.89727,9.88458,-1.9363,1.88541,8.51754,4.1537,4.55628,-29.3712,9.567871,-19.80333
62640,-14.0792,-7.11918,8.68016,-2.37116,2.49207,2.25566,3.23248,2.23971,-27.08839,7.370629,-19.71776
62670,-16.3214,-5.23224,9.93117,-3.80349,5.82914,4.6993,3.36415,1.5746,-28.62214,9.428797,-19.19335
62700,-16.4807,-6.29758,9.86547,-2.79,3.23113,3.45361,2.87354,2.28081,-27.95851,11.07794,-16.88057
62730,-14.9037,-6.9252,10.1473,-1.82586,5.95539,4.93384,2.68184,2.10242,-28.73969,11.45128,-17.28842
62760,-15.304,-7.41717,10.4112,-0.938571,6.12054,8.57493,1.59928,1.73761,-28.70918,11.52718,-17.18199
62790,-16.2245,-7.61379,10.0022,-0.99555,2.85536,2.93796,3.88905,4.37667,-28.69503,9.904059,-18.79097
62820,-15.5142,-6.03227,11.3193,-2.28032,2.84951,4.18743,2.20564,4.8461,-28.65858,10.26964,-18.38894
62850,-15.8155,-5.30053,10.2263,-2.28032,2.52423,5.72494,3.47393,3.85426,-28.95634,9.997205,-18.95914
62880,-15.9962,-7.08447,3.18431,-7.48024,3.26153,2.30231,1.64187,2.76291,-26.41921,10.46504,-15.95418
62910,-14.6048,-8.8725,6.48696,-3.3883,2.29457,4.29572,8.99349,3.87575,-28.99482,10.02495,-18.96987
62940,-13.7133,-9.3645,7.48875,-0.134458,5.14315,1.348,5.19661,3.21897,-28.09957,9.630084,-18.46948
62970,-13.7251,-9.23252,10.4443,1.1345,9.50435,2.77001,7.87471,4.80598,-30.67345,7.439876,-23.23357
63000,-16.2729,-7.76738,7.95857,-3.23694,3.57766,5.22705,3.30878,2.5745,-28.48279,11.06367,-17.41912
63030,-14.5254,-6.90169,5.65873,-3.89303,3.48697,4.86152,5.20925,7.88023,-29.5879,8.38142,-21.20648
63060,-14.4708,-9.2323,3.59009,-5.52327,2.59818,3.21271,7.64615,7.74554,-29.05619,9.186137,-19.87005
63090,-15.6345,-7.60262,6.33894,-4.02702,9.10087,4.7769,4.87544,1.96969,-29.21043,9.397948,-19.81248
63120,-15.5833,-8.20873,2.9005,-6.8143,2.3934,3.52798,6.37247,3.88098,-28.18859,10.63249,-17.5561
63150,-14.455,-9.52869,1.01843,-8.22368,1.79202,8.29194,6.02213,6.42863,-29.03297,8.09519,-20.93778
63180,-15.1792,-6.93723,4.84074,-6.25249,3.87189,6.14222,1.65853,4.25756,-28.09778,11.50755,-16.59023
63210,-14.7821,-7.85257,2.82542,-6.25052,5.43815,7.80026,2.70706,4.59667,-29.05889,8.399193,-20.6597
63240,-16.7552,-8.178,0.921699,-9.77231,5.52227,9.7919,5.70137,2.26383,-29.37603,8.229904,-21.14613
63270,-15.2179,-7.98137,0.522781,-9.74045,6.70209,2.02053,8.64231,3.05208,-28.57551,8.630991,-19.94452
63300,-15.5614,-6.76027,1.45249,-10.0718,3.89286,3.48924,2.32082,3.29069,-27.41967,11.56355,-15.85612
63330,-16.06,-7.1735,1.81079,-9.59341,2.42104,4.36155,7.38271,2.81565,-28.21539,11.21501,-17.00038
63360,-15.7866,-7.3134,4.0745,-7.80773,3.12648,6.63849,1.90096,4.64537,-28.16089,11.44749,-16.7134
63390,-14.9709,-7.6074,1.94136,-8.91837,2.84864,4.1187,7.24702,2.76218,-28.21057,11.66759,-16.54297
63420,-15.5325,-6.79384,4.79714,-7.40179,2.05771,3.26052,1.32437,2.07142,-25.90488,13.82117,-12.08371
63450,-16.7724,-7.3537,4.07699,-8.04161,7.60323,5.71819,1.36714,4.02733,-28.49975,9.324085,-19.17566
63480,-15.5145,-6.56876,0.362222,-10.4045,2.12219,4.546,1.44824,3.39673,-26.57906,12.05822,-14.52084
63510,-14.9105,-6.78539,0.0309527,-10.2221,2.66073,4.48896,5.43451,6.87745,-28.75978,10.34853,-18.41125
63540,-14.4647,-8.12495,-1.846,-9.72651,6.3301,2.26579,5.36137,6.20109,-28.70866,7.98062,-20.72804
63570,-13.2502,-9.16211,2.62646,-6.17612,6.56789,1.85508,8.22425,3.7637,-28.64229,8.46191,-20.18038
63600,-13.5038,-8.98735,-1.73519,-10.3128,1.75706,2.59692,7.37537,8.79657,-28.20942,10.36011,-17.84931
63630,-14.0401,-7.22079,1.58111,-7.84975,6.11824,3.63566,9.96501,6.56536,-29.94424,7.546725,-22.39751
63660,-14.7195,-6.38285,4.47603,-7.91597,6.91023,3.31272,7.82936,2.69397,-29.09742,9.813596,-19.28383
63690,-15.727,-6.47192,3.8846,-8.46565,3.16462,6.93533,1.35569,2.25249,-27.14149,12.75512,-14.38637
63720,-15.2769,-8.47087,1.12348,-9.08499,2.5474,6.37003,5.65915,2.17481,-28.02536,11.62982,-16.39554
63750,-13.0509,-8.82746,-1.61952,-8.50975,2.032,3.49976,6.82057,2.25002,-27.15787,10.40833,-16.74955
63780,-13.9245,-8.32455,-1.63674,-9.60916,2.3514,8.80864,7.27097,2.83414,-28.57585,10.43279,-18.14306
63810,-13.6307,-6.67594,0.0777365,-10.936,3.22718,7.8528,1.75492,4.94284,-28.00267,8.916852,-19.08582
63840,-15.6683,-6.82892,0.884053,-12.3245,2.06013,3.19484,4.59939,6.0977,-28.04122,9.533475,-18.50774
63870,-14.0627,-7.06316,-1.48544,-11.5268,2.31179,3.63212,2.12676,5.05752,-27.08175,11.55578,-15.52597
63900,-13.6954,-7.13514,-2.22548,-11.2577,3.35402,2.87376,1.65613,6.60777,-27.18042,9.640609,-17.53981
63930,-15.9219,-7.04289,1.80455,-10.147,2.13725,3.80818,9.22625,6.3098,-28.98716,9.789827,-19.19733
63960,-15.6533,-6.1548,3.03296,-9.67079,2.84587,5.55445,3.15292,1.7084,-27.33041,12.30378,-15.02663
63990,-16.2741,-7.71073,3.87848,-7.61144,5.79367,6.93516,7.70908,3.45734,-29.94421,9.42664,-20.51757
64020,-14.9693,-8.36131,9.23521,-0.292452,1.8523,3.64737,7.85699,1.70998,-28.10339,11.26569,-16.8377
64050,-15.7484,-7.95113,8.78699,-2.11109,4.35739,8.88035,7.47513,2.15269,-29.94278,11.18954,-18.75323
64080,-13.804,-7.67965,6.64005,-4.29668,7.25723,2.92778,7.43435,1.54739,-28.59249,8.416527,-20.17597
64110,-15.8214,-6.66608,6.38327,-5.498,4.9825,7.47326,1.72398,1.66677,-27.84043,11.84935,-15.99109
64140,-16.089,-7.97571,4.47337,-5.78281,4.57322,2.86987,5.44316,6.6495,-29.1729,8.564342,-20.60856
64170,-15.7146,-6.64173,3.15096,-8.71028,4.76214,3.55258,1.69728,3.37353,-27.45397,11.56109,-15.89288
64200,-15.9204,-7.42331,8.23356,-2.98768,3.72004,6.87707,2.34476,2.8747,-28.5741,11.91982,-16.65428
64230,-15.7718,-6.7129,0.52649,-12.1122,8.80969,2.36592,1.58049,6.17201,-28.11582,7.786949,-20.32887
64260,-15.099,-6.18127,0.101449,-11.3017,1.5777,5.34471,3.02263,3.69005,-27.25093,11.92237,-15.32856
64290,-15.9959,-6.18127,3.92279,-8.13215,2.55191,7.35599,2.94272,7.32567,-28.95861,9.953199,-19.00541
64320,-14.6696,-8.04515,0.828624,-9.79221,4.84224,7.5839,3.95737,9.95192,-29.9599,8.36621,-21.59369
64350,-15.8853,-6.96204,2.00366,-9.70354,2.43116,3.85796,1.34251,1.78875,-25.9415,13.61174,-12.32975
64380,-15.9416,-7.03723,3.49821,-9.1234,3.00155,3.21172,3.48199,4.68143,-27.98589,10.02559,-17.96029
64410,-15.6651,-6.17443,2.72178,-9.88001,9.09371,3.72238,1.65147,2.08374,-27.62606,10.40181,-17.22425
64440,-15.5317,-7.962,0.243969,-9.68331,2.97976,2.09473,4.59176,2.88828,-27.11677,10.2813,-16.83547
64470,-14.9395,-4.15569,1.11818,-12.3425,1.83471,3.78044,5.12148,2.67293,-27.37351,9.183707,-18.1898
64500,-15.266,-4.93237,0.0592082,-14.7066,1.8188,2.76702,4.24922,4.39754,-27.42836,8.913201,-18.51516
64530,-13.6177,-4.02241,1.38363,-12.6781,8.75349,7.86045,3.54595,2.91025,-29.34536,7.67951,-21.66585
64560,-13.0573,-2.485,1.24509,-14.0184,5.16917,4.29946,3.52006,1.2169,-27.40773,11.82566,-15.58207
64590,-14.4991,-2.485,1.33559,-14.0184,6.48647,3.73309,4.18051,1.94491,-28.21468,10.74705,-17.46763
64620,-13.7642,-2.40142,1.38376,-14.0184,7.97944,2.83939,6.93459,1.97409,-28.63493,10.20939,-18.42554
64650,-14.4851,-2.05642,1.67576,-13.9783,4.04375,3.70637,9.07972,1.20076,-28.06194,14.26773,-13.79421
64680,-14.8097,-1.67973,1.86281,-13.9181,5.69216,3.5589,7.41118,1.24478,-28.23854,12.12083,-16.11771
64710,-14.9153,-1.80612,1.69922,-13.9181,3.70759,5.43626,8.32797,1.30243,-28.38606,13.14217,-15.24388
64740,-16.3258,-2.90824,1.50824,-13.625,8.45095,4.83576,3.09206,1.70889,-28.40117,9.370068,-19.0311
64770,-15.4213,-3.83431,1.02236,-12.2215,2.98206,7.15256,3.41293,3.01107,-28.23658,7.621532,-20.61504
64800,-14.9306,-5.53836,-0.266136,-13.5276,1.95855,9.1111,8.45076,3.10415,-28.92412,11.22424,-17.69988
64830,-14.3401,-4.25052,0.238331,-13.6921,2.8106,5.5732,8.08662,3.04133,-28.74899,10.23812,-18.51087
64860,-13.2463,-1.39655,-0.429551,-15.7671,2.19409,5.15932,4.54048,1.48699,-27.25072,11.99855,-15.25216
64890,-14.5888,-1.15919,0.340152,-15.0297,5.8687,6.84948,5.56419,2.66794,-29.37952,8.860412,-20.51911
64920,-15.3226,-5.75595,-0.515505,-11.1086,2.09187,4.4649,3.61868,6.51364,-28.08098,9.04833,-19.03265
64950,-13.7538,-7.31237,1.64031,-9.47669,7.01522,6.24421,3.593,3.51586,-28.9878,8.948517,-20.03928
64980,-15.9237,-5.06359,0.915143,-13.1329,2.76307,2.72549,6.14195,6.80244,-28.64176,8.499777,-20.14198
65010,-15.1035,-6.09596,-0.781055,-12.1571,1.84038,4.39986,7.58555,3.6512,-28.1081,10.79216,-17.31594
65040,-14.095,-3.06015,-1.71253,-15.3219,1.90933,5.05864,7.86854,4.53323,-28.65559,10.35936,-18.29623
