"iter","p_1.1.","p_2.1.","p_3.1.","p_4.1.","GSD_error_C1_blood.1.","GSD_error_C1_cell.1.","GSD_error_C2_cell.1.","GSD_error_C2_lumen.1.","LnPrior","LnData","LnPosterior"
62730,-5.15639,-2.32223,-4.50549,-8.19204,2.00125,2.83706,1.24232,1.24612,-24.48627,7.553035,-16.93324
62760,-4.70398,-1.80698,-4.36438,-8.25785,1.5155,1.88098,6.49599,1.18739,-25.43206,5.979537,-19.45252
62790,-4.23725,-0.945111,-3.76345,-8.27335,6.54269,8.07646,6.59806,1.34003,-28.54596,0.5139455,-28.03201
62820,-4.3943,-1.42693,-6.03153,-8.13,8.3642,8.27654,2.63672,1.69612,-28.07478,-0.7305842,-28.80537
62850,-3.76586,-0.748665,-4.4072,-8.33526,2.44962,3.54811,5.61891,1.30764,-26.56216,5.418996,-21.14317
62880,-3.20572,-0.446687,-4.02321,-8.20108,2.31573,1.14589,1.50944,1.12486,-23.94601,5.271323,-18.67469
62910,-4.11466,-0.497198,-4.77697,-9.17876,3.95302,8.43423,2.24371,1.27474,-26.97253,2.021364,-24.95116
62940,-4.81173,-1.22815,-4.67843,-8.72099,3.46357,1.92952,6.35383,1.29383,-26.36948,3.806398,-22.56309
62970,-3.56265,-1.00973,-3.49379,-7.89476,2.96393,4.14722,1.17748,1.29424,-25.34517,6.185669,-19.15951
63000,-3.69178,-0.648522,-3.96669,-8.46384,2.03901,6.39932,3.00691,1.23846,-26.30585,4.965375,-21.34047
63030,-5.9343,-2.36879,-4.77709,-8.62967,2.87149,1.16049,3.19497,1.3995,-25.00481,4.835332,-20.16948
63060,-6.18952,-3.04998,-4.54655,-8.45139,1.59254,7.9581,3.81561,1.27175,-26.40096,5.162604,-21.23836
63090,-6.28014,-3.23074,-4.09341,-8.36733,2.00283,2.5889,2.89092,1.41639,-25.33973,5.468475,-19.87125
63120,-6.65704,-3.68856,-4.67255,-7.98707,2.3557,1.53324,1.79637,1.45027,-24.49815,6.173424,-18.32473
63150,-7.568,-4.49616,-4.16045,-7.79456,1.70073,4.67513,1.20111,1.18935,-24.67882,6.321832,-18.35699
63180,-6.71662,-4.18499,-3.56967,-7.56131,1.89881,3.48547,1.51073,1.28943,-24.82221,5.890689,-18.93153
63210,-6.80835,-4.23718,-3.74451,-6.69879,1.79854,3.03082,4.6013,2.8342,-26.5226,1.901957,-24.62064
63240,-6.44284,-2.77214,-4.38583,-9.03782,1.50511,2.11649,8.22064,1.24246,-25.78265,4.555535,-21.22712
63270,-4.81906,-2.36914,-4.44811,-7.44375,3.04334,4.1242,7.80968,2.50329,-27.81471,0.594552,-27.22016
63300,-5.7112,-2.82097,-4.17855,-8.3249,2.21827,2.38387,6.61873,1.48045,-26.24562,4.572228,-21.67339
63330,-5.93009,-2.81415,-3.76716,-8.39988,2.5254,4.99846,8.83762,1.81393,-27.61631,1.767336,-25.84898
63360,-5.69111,-3.05799,-4.74477,-7.78307,3.52887,3.5253,2.53423,1.56342,-26.17358,3.450498,-22.72308
63390,-5.94161,-3.19104,-3.9203,-7.7177,3.15963,6.76837,1.21,1.40411,-25.87835,5.397857,-20.4805
63420,-5.98454,-2.57887,-4.14123,-8.47688,2.38095,1.9402,1.64195,1.52231,-24.75231,4.514079,-20.23823
63450,-6.42665,-3.4666,-4.77246,-8.13725,2.09998,4.00245,7.58673,1.37804,-26.73818,4.338642,-22.39954
63480,-6.42115,-3.6354,-3.90247,-8.03184,7.21582,2.68519,1.71152,1.23499,-25.98644,3.834875,-22.15156
63510,-6.86046,-4.68272,-5.37021,-6.94143,7.77776,1.8318,4.3912,1.2847,-26.60814,-1.719737,-28.32788
63540,-6.63121,-5.10417,-4.18222,-7.02415,1.95425,1.9881,2.96786,1.8628,-25.30158,1.24352,-24.05806
63570,-6.95543,-4.30037,-4.20473,-7.56578,1.53369,2.28758,2.91952,1.35311,-24.87769,5.923796,-18.9539
63600,-6.59529,-4.98293,-3.5192,-6.44729,3.73414,1.55336,3.15539,2.72817,-26.16298,0.3846287,-25.77835
63630,-8.24591,-5.38651,-3.17664,-7.36032,1.81559,2.44637,3.88687,1.70114,-25.64253,2.729621,-22.91291
63660,-9.62644,-4.81578,-2.52612,-7.29506,4.68744,4.8361,7.74927,5.03118,-29.09547,-3.658757,-32.75423
