"median","LCL","UCL","time","compartment.name","study"
4.576775,3.321602,4.834402,44,"Lumen","AtoB"
4.569585,3.301533,4.832051,45,"Lumen","AtoB"
4.562455,3.27935,4.82948,46,"Lumen","AtoB"
4.555425,3.261092,4.8268575,47,"Lumen","AtoB"
4.548345,3.239239,4.8246945,48,"Lumen","AtoB"
5,5,5,0,"Blood","BtoA"
4.95705,3.0047285,4.9811205,1,"Blood","BtoA"
4.924195,2.0672515,4.9659205,2,"Blood","BtoA"
4.891795,1.535278,4.95188,3,"Blood","BtoA"
4.86019,1.1995165,4.9382105,4,"Blood","BtoA"
4.82882,1.0079445,4.924722,5,"Blood","BtoA"
4.797705,0.87681215,4.9113315,6,"Blood","BtoA"
4.76695,0.76930755,4.898111,7,"Blood","BtoA"
4.736665,0.70230595,4.8851105,8,"Blood","BtoA"
4.70661,0.63308145,4.8721205,9,"Blood","BtoA"
4.67678,0.5999573,4.859341,10,"Blood","BtoA"
4.647365,0.57382995,4.846541,11,"Blood","BtoA"
4.618365,0.55291635,4.8338,12,"Blood","BtoA"
4.58942,0.53758645,4.8214155,13,"Blood","BtoA"
4.560875,0.52260925,4.8091605,14,"Blood","BtoA"
4.532765,0.5080704,4.79673,15,"Blood","BtoA"
4.50478,0.49371555,4.784367,16,"Blood","BtoA"
4.47708,0.4803594,4.7720225,17,"Blood","BtoA"
4.449865,0.47529415,4.7598375,18,"Blood","BtoA"
4.422635,0.46767415,4.7484705,19,"Blood","BtoA"
4.395765,0.4628389,4.736665,20,"Blood","BtoA"
4.36956,0.4519159,4.7249945,21,"Blood","BtoA"
4.34323,0.44534075,4.713401,22,"Blood","BtoA"
4.31715,0.44096975,4.701984,23,"Blood","BtoA"
4.29149,0.4362311,4.690893,24,"Blood","BtoA"
4.26612,0.43207365,4.679916,25,"Blood","BtoA"
4.240975,0.4279359,4.66866,26,"Blood","BtoA"
4.216,0.4243831,4.6575815,27,"Blood","BtoA"
4.19143,0.4214002,4.6466115,28,"Blood","BtoA"
4.16718,0.41573875,4.6359115,29,"Blood","BtoA"
